	ID	Taxa	Kingdom	Seq_Length	Site	Group
18712	O36024	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	280	False	0
18713	O94716	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	233	False	0
18714	Q09858	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	205	False	0
18716	Q641G7	Xenopus laevis	Metazoa	168	False	0
18717	A0A0D1DYJ6	Mycosarcoma maydis	Fungi	619	True	0
18718	Q60465	Cricetulus longicaudatus	Metazoa	590	False	0
18721	Q9USL4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549	False	0
18722	O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384	False	0
18725	Q8AWF4	Xenopus laevis	Metazoa	462	False	0
18726	Q8AWF5	Xenopus laevis	Metazoa	638	False	0
18727	O94261	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	220	False	0
18729	Q1MTN3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False	0
18730	U3H042	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	264	False	0
18731	P19476	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	other	233	False	0
18732	F1NPG5	Gallus gallus	Metazoa	639	False	0
18733	P0DJH7	Gallus gallus	Metazoa	80	False	0
18738	A0A7J6KC99	Toxoplasma gondii	other	7603	False	0
18739	O74500	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	736	False	0
18741	Q9M7J4	Nicotiana tabacum	Viridiplantae	722	False	0
18743	P57736	Tetradesmus obliquus	Viridiplantae	89	False	0
18745	O94643	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False	0
18746	Q09904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1159	False	0
18749	Q9M7N6	Solanum lycopersicum	Viridiplantae	152	False	0
18750	A0A2R6X6S3	Marchantia polymorpha	Viridiplantae	911	False	0
18751	Q10290	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	303	False	0
18752	Q4KLP8	Xenopus laevis	Metazoa	663	False	0
18753	Q9P6M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False	0
18754	A8J785	Chlamydomonas reinhardtii	Viridiplantae	209	True	0
18756	P10803	Secale cereale	Viridiplantae	353	True	0
18757	Q00471	Chlamydomonas reinhardtii	Viridiplantae	215	True	0
18760	O42958	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	754	False	0
18768	O13395	Mycosarcoma maydis	Fungi	1180	False	0
18773	Q42687	Chlamydomonas reinhardtii	Viridiplantae	219	False	0
18774	P15720	Gallus gallus	Metazoa	174	False	0
18776	P18263	Chlamydomonas reinhardtii	Viridiplantae	46	True	0
18778	A3R064	Gallus gallus	Metazoa	426	False	0
18779	P83456	Gadus morhua	Metazoa	477	False	0
18780	Q09793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425	False	0
18788	A0A075TRA9	Penicillium expansum	Fungi	546	True	0
18792	O94653	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1121	False	0
18794	P05435	Spinacia oleracea	Viridiplantae	364	False	0
18796	Q6RVV4	Pisum sativum	Viridiplantae	316	False	0
18798	Q8GZR2	Euglena gracilis	other	496	False	0
18799	Q76NM6	Plasmodium falciparum (isolate 3D7)	other	611	False	0
18800	P19517	Oryctolagus cuniculus	Metazoa	524	False	0
18805	Q08470	Drosophila pseudoobscura pseudoobscura	Metazoa	1166	False	0
18811	Q3KPK4	Xenopus laevis	Metazoa	280	False	0
18813	O42936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	470	False	0
18816	P30943	Rhodomonas sp. (strain CS 24)	other	104	False	0
18822	Q42496	Chlamydomonas reinhardtii	Viridiplantae	99	True	0
18825	Q01613	Xenopus laevis	Metazoa	1420	False	0
18827	Q41062	Pisum sativum	Viridiplantae	1011	False	0
18829	Q9UUI2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	165	False	0
18830	O49929	Pisum sativum	Viridiplantae	213	True	0
18831	Q8GT66	Pisum sativum	Viridiplantae	436	False	0
18832	K4CF70	Solanum lycopersicum	Viridiplantae	476	False	0
18835	O14329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	386	False	0
18836	Q9P7K5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1098	False	0
18838	Q9SM57	Pisum sativum	Viridiplantae	177	True	0
18840	Q96375	Capsicum annuum	Viridiplantae	660	False	0
18841	Q9UU91	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	182	True	0
18844	Q9UTP3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	59	False	0
18845	Q9LRI8	Spinacia oleracea	Viridiplantae	562	False	0
18846	Q8I1X7	Plasmodium falciparum (isolate 3D7)	other	579	False	0
18847	C0HM83	Homo sapiens	Metazoa	58	False	0
18849	A0A2Z4LIS9	Homo sapiens	Metazoa	290	False	0
18851	Q7Z7K0	Homo sapiens	Metazoa	106	False	0
18854	Q6UWS5	Homo sapiens	Metazoa	81	False	0
18855	Q9BQ48	Homo sapiens	Metazoa	92	False	0
18857	Q9NRP2	Homo sapiens	Metazoa	79	False	0
18858	Q8IZY5	Homo sapiens	Metazoa	108	False	0
18859	Q8N8R5	Homo sapiens	Metazoa	385	False	0
18860	P47148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False	0
18861	P0CG12	Homo sapiens	Metazoa	524	False	0
18863	Q0VAA5	Homo sapiens	Metazoa	305	False	0
18864	Q8IYL3	Homo sapiens	Metazoa	243	False	0
18865	Q9NXZ1	Homo sapiens	Metazoa	904	False	0
18866	A0A455ZAR2	Homo sapiens	Metazoa	87	False	0
18867	Q6EKJ0	Homo sapiens	Metazoa	949	False	0
18868	Q7L0X2	Homo sapiens	Metazoa	663	False	0
18870	P46983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False	0
18873	Q8K459	Mus musculus	Metazoa	51	False	0
18875	Q9C002	Homo sapiens	Metazoa	83	False	0
18876	B2CW77	Homo sapiens	Metazoa	178	False	0
18877	O43325	Homo sapiens	Metazoa	122	False	0
18878	Q9H1Z4	Homo sapiens	Metazoa	485	False	0
18880	P0DMU9	Homo sapiens	Metazoa	189	False	0
18881	P0DXC1	Homo sapiens	Metazoa	130	False	0
18882	Q86WR6	Homo sapiens	Metazoa	236	False	0
18883	Q8N328	Homo sapiens	Metazoa	593	False	0
18884	Q9BSK0	Homo sapiens	Metazoa	173	True	0
18885	Q9GZP8	Homo sapiens	Metazoa	106	False	0
18887	L0R6Q1	Homo sapiens	Metazoa	103	True	0
18889	Q9C6T1	Arabidopsis thaliana	Viridiplantae	505	False	0
18890	Q53S58	Homo sapiens	Metazoa	311	True	0
18891	Q9CAQ2	Arabidopsis thaliana	Viridiplantae	114	False	0
18892	Q9BW72	Homo sapiens	Metazoa	106	True	0
18894	Q9NY87	Homo sapiens	Metazoa	97	False	0
18895	Q96AB3	Homo sapiens	Metazoa	205	False	0
18897	Q8N567	Homo sapiens	Metazoa	271	False	0
18899	Q96NS1	Homo sapiens	Metazoa	127	False	0
18901	Q9Y3C1	Homo sapiens	Metazoa	178	False	0
18902	F7VJQ1	Homo sapiens	Metazoa	73	True	0
18903	O60287	Homo sapiens	Metazoa	2271	False	0
18906	Q14146	Homo sapiens	Metazoa	1524	False	0
18907	Q5VZI3	Homo sapiens	Metazoa	342	False	0
18908	P56749	Homo sapiens	Metazoa	244	True	0
18909	A0A3B3IS91	Homo sapiens	Metazoa	260	False	0
18910	Q8WZ33	Homo sapiens	Metazoa	124	False	0
18914	Q5GH77	Homo sapiens	Metazoa	459	True	0
18918	Q8TBR7	Homo sapiens	Metazoa	257	True	0
18920	Q6NV75	Homo sapiens	Metazoa	609	True	0
18921	Q8NGU9	Homo sapiens	Metazoa	434	True	0
18923	Q96P67	Homo sapiens	Metazoa	336	True	0
18927	Q99679	Homo sapiens	Metazoa	349	True	0
18928	Q52M58	Homo sapiens	Metazoa	125	False	0
18929	Q9LFA3	Arabidopsis thaliana	Viridiplantae	434	False	0
18930	Q80SU7	Mus musculus	Metazoa	2427	False	0
18931	Q9Y6X4	Homo sapiens	Metazoa	670	False	0
18932	Q9NYT0	Homo sapiens	Metazoa	353	False	0
18933	Q9LF68	Arabidopsis thaliana	Viridiplantae	177	False	0
18935	O88892	Mus musculus	Metazoa	62	False	0
18938	Q22323	Caenorhabditis elegans	Metazoa	283	False	0
18939	Q63836	Mus musculus	Metazoa	472	False	0
18940	P53139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False	0
18941	Q9D742	Mus musculus	Metazoa	170	False	0
18942	Q9SYD8	Arabidopsis thaliana	Viridiplantae	210	False	0
18943	Q84SC3	Oryza sativa subsp. japonica	Viridiplantae	91	False	0
18944	P03874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630	False	0
18948	P38771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230	False	0
18950	P53292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	False	0
18955	Q04598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105	False	0
18956	Q04922	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465	False	0
18957	Q07349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False	0
18958	Q12036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	173	False	0
18959	Q12393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False	0
18960	Q12467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430	False	0
18962	Q2KID9	Bos taurus	Metazoa	430	False	0
18966	Q2YDI5	Bos taurus	Metazoa	212	False	0
18967	Q31708	Arabidopsis thaliana	Viridiplantae	362	False	0
18969	Q3ZBF3	Bos taurus	Metazoa	380	False	0
18970	Q66JZ4	Mus musculus	Metazoa	499	False	0
18971	Q6QJ72	Arabidopsis thaliana	Viridiplantae	187	False	0
18973	P0C2C1	Rattus norvegicus	Metazoa	160	False	0
18974	P10663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	115	False	0
18976	P32388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	137	False	0
18977	P36141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False	0
18980	P39965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False	0
18981	P47015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	356	False	0
18982	P47127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False	0
18985	P82669	Bos taurus	Metazoa	173	False	0
18986	P82670	Bos taurus	Metazoa	201	False	0
18987	P82916	Bos taurus	Metazoa	130	False	0
18988	P82919	Bos taurus	Metazoa	196	False	0
18989	P82920	Bos taurus	Metazoa	87	False	0
18990	P82926	Bos taurus	Metazoa	106	False	0
18991	P82931	Bos taurus	Metazoa	124	False	0
18993	Q03799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False	0
18994	Q12167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False	0
18995	Q2TBI6	Bos taurus	Metazoa	188	False	0
18999	Q3SZ86	Bos taurus	Metazoa	205	False	0
19001	Q5BJX1	Rattus norvegicus	Metazoa	134	False	0
19002	Q8BGD8	Mus musculus	Metazoa	79	False	0
19003	Q920Q3	Rattus norvegicus	Metazoa	154	False	0
19005	Q95749	Arabidopsis thaliana	Viridiplantae	556	False	0
19006	Q99N92	Mus musculus	Metazoa	148	False	0
19007	Q9CPY0	Mus musculus	Metazoa	246	False	0
19009	A6QPQ5	Bos taurus	Metazoa	325	False	0
19010	P0C2B6	Bos taurus	Metazoa	128	False	0
19012	P14905	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	389	False	0
19013	P25642	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False	0
19014	P32493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	518	False	0
19017	P38172	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	270	False	0
19019	P40050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	688	False	0
19020	P40156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214	False	0
19021	P47007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	False	0
19023	Q06109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	277	False	0
19028	Q3ZC04	Bos taurus	Metazoa	102	False	0
19029	Q58DQ5	Bos taurus	Metazoa	396	False	0
19030	Q6B860	Bos taurus	Metazoa	128	False	0
19031	Q6ZI01	Oryza sativa subsp. japonica	Viridiplantae	213	False	0
19032	Q7M0E7	Rattus norvegicus	Metazoa	145	False	0
19033	Q90257	Danio rerio	Metazoa	270	False	0
19035	Q9LK57	Arabidopsis thaliana	Viridiplantae	394	False	0
19038	A4FUC0	Bos taurus	Metazoa	423	False	0
19039	O77512	Bos taurus	Metazoa	295	False	0
19040	P10662	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	321	False	0
19041	P17558	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	318	False	0
19043	P32453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	318	False	0
19044	P34231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	750	False	0
19045	P38790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	280	False	0
19046	P38885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	False	0
19047	P47084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519	False	0
19048	P47140	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	False	0
19049	P47141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	False	0
19050	P54797	Mus musculus	Metazoa	276	False	0
19051	P82649	Bos taurus	Metazoa	359	False	0
19052	Q03201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	False	0
19053	Q03976	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False	0
19058	Q940M2	Arabidopsis thaliana	Viridiplantae	476	False	0
19059	Q99N89	Mus musculus	Metazoa	183	False	0
19061	Q9VMD6	Drosophila melanogaster	Metazoa	659	False	0
19062	Q9ZUX4	Arabidopsis thaliana	Viridiplantae	113	False	0
19063	P59382	Rattus norvegicus	Metazoa	212	False	0
19064	Q9ZS51	Arabidopsis thaliana	Viridiplantae	190	True	0
19066	O77480	Bos taurus	Metazoa	390	False	0
19067	P0C2B9	Rattus norvegicus	Metazoa	141	False	0
19069	P36038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	False	0
19070	P40491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False	0
19071	P43557	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	207	False	0
19072	P53724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	139	False	0
19076	P82925	Bos taurus	Metazoa	386	False	0
19078	P82929	Bos taurus	Metazoa	218	False	0
19080	P83565	Rattus norvegicus	Metazoa	206	False	0
19082	Q04623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	453	False	0
19083	Q05863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False	0
19084	Q08818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	692	False	0
19085	Q2HJJ1	Bos taurus	Metazoa	256	False	0
19086	Q2M2T7	Bos taurus	Metazoa	167	False	0
19087	Q2NL27	Bos taurus	Metazoa	190	False	0
19089	Q3T0J3	Bos taurus	Metazoa	251	False	0
19091	Q9EPI8	Rattus norvegicus	Metazoa	374	False	0
19092	Q9LEV3	Arabidopsis thaliana	Viridiplantae	206	False	0
19093	P38848	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	579	False	0
19094	P42925	Mus musculus	Metazoa	194	True	0
19095	P53203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	462	False	0
19096	P25584	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144	True	0
19097	P40037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	129	False	0
19098	P40155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	199	False	0
19100	P07236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	462	False	0
19101	P28625	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False	0
19102	P48526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1002	False	0
19105	P08468	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	800	False	0
19106	Q3SZC1	Bos taurus	Metazoa	217	False	0
19108	A0A0D1E3S6	Mycosarcoma maydis	Fungi	591	False	0
19109	A0A0D1CRD0	Mycosarcoma maydis	Fungi	550	False	0
19111	Q12117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	True	0
19118	Q9ZW33	Arabidopsis thaliana	Viridiplantae	83	False	0
19122	P38081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501	False	0
19123	Q02772	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	108	False	0
19125	Q04341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	121	False	0
19127	Q9LS48	Arabidopsis thaliana	Viridiplantae	316	False	0
19130	Q941D3	Arabidopsis thaliana	Viridiplantae	239	False	0
19134	Q0WLC6	Arabidopsis thaliana	Viridiplantae	1089	False	0
19135	Q681Y3	Arabidopsis thaliana	Viridiplantae	432	False	0
19136	Q06116	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2489	True	0
19137	Q9SD11	Arabidopsis thaliana	Viridiplantae	103	False	0
19139	Q05728	Arabidopsis thaliana	Viridiplantae	389	False	0
19142	P09925	Mus musculus	Metazoa	306	True	0
19143	Q3E824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	90	True	0
19146	Q8BKY8	Mus musculus	Metazoa	385	False	0
19147	A1Z830	Drosophila melanogaster	Metazoa	485	False	0
19150	O23875	Oryza sativa subsp. japonica	Viridiplantae	183	False	0
19152	P09932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False	0
19153	P34257	Caenorhabditis elegans	Metazoa	329	False	0
19155	Q02614	Mus musculus	Metazoa	308	False	0
19156	Q03615	Caenorhabditis elegans	Metazoa	305	False	0
19157	Q06665	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	692	False	0
19158	Q07897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False	0
19163	Q8CH19	Mus musculus	Metazoa	720	False	0
19164	Q91XT6	Mus musculus	Metazoa	489	False	0
19165	Q99177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341	False	0
19169	Q9M280	Arabidopsis thaliana	Viridiplantae	116	False	0
19172	Q9SN22	Arabidopsis thaliana	Viridiplantae	410	False	0
19173	Q9SYQ0	Arabidopsis thaliana	Viridiplantae	463	False	0
19174	A0A8I6ASZ5	Rattus norvegicus	Metazoa	666	False	0
19175	D3YZI9	Mus musculus	Metazoa	523	False	0
19176	O82286	Arabidopsis thaliana	Viridiplantae	226	False	0
19177	P39682	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	629	False	0
19178	P39961	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	794	False	0
19179	P53569	Mus musculus	Metazoa	1052	False	0
19183	Q1ZXU0	Caenorhabditis elegans	Metazoa	205	False	0
19186	Q6K678	Oryza sativa subsp. japonica	Viridiplantae	210	False	0
19189	Q91WE2	Mus musculus	Metazoa	254	False	0
19191	Q9LW00	Arabidopsis thaliana	Viridiplantae	254	False	0
19193	Q9VR19	Drosophila melanogaster	Metazoa	379	False	0
19198	P40060	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	125	False	0
19199	P53913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	173	False	0
19200	P83758	Danio rerio	Metazoa	448	False	0
19201	Q00453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	0
19203	Q08182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245	False	0
19204	Q08421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	412	False	0
19205	Q18616	Caenorhabditis elegans	Metazoa	537	False	0
19206	Q2V2Q1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	False	0
19211	Q6PL11	Oryza sativa subsp. japonica	Viridiplantae	173	False	0
19212	Q84Q77	Oryza sativa subsp. japonica	Viridiplantae	161	False	0
19213	Q84VX3	Arabidopsis thaliana	Viridiplantae	626	False	0
19217	Q9SRN4	Arabidopsis thaliana	Viridiplantae	117	False	0
19218	Q9SU25	Arabidopsis thaliana	Viridiplantae	649	False	0
19219	F4JAU2	Arabidopsis thaliana	Viridiplantae	1697	False	0
19220	G5EGF8	Caenorhabditis elegans	Metazoa	354	False	0
19221	O23210	Arabidopsis thaliana	Viridiplantae	486	False	0
19222	O23277	Arabidopsis thaliana	Viridiplantae	1330	False	0
19224	P0CY11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	126	False	0
19227	P40041	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	505	False	0
19230	Q07458	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294	False	0
19231	Q12368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	194	False	0
19232	Q12504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494	False	0
19233	Q4PSK3	Arabidopsis thaliana	Viridiplantae	124	False	0
19234	Q689G9	Oryza sativa subsp. japonica	Viridiplantae	518	False	0
19236	Q8R4C2	Mus musculus	Metazoa	606	False	0
19238	Q9DBA9	Mus musculus	Metazoa	547	False	0
19239	Q9FGR0	Arabidopsis thaliana	Viridiplantae	1442	False	0
19240	Q9LZ60	Arabidopsis thaliana	Viridiplantae	115	False	0
19244	Q9VX12	Drosophila melanogaster	Metazoa	359	False	0
19245	Q8LDV3	Arabidopsis thaliana	Viridiplantae	185	False	0
19247	Q9ASX5	Arabidopsis thaliana	Viridiplantae	540	False	0
19248	P49299	Cucurbita maxima	Viridiplantae	516	False	0
19249	G5EDW1	Caenorhabditis elegans	Metazoa	217	False	0
19253	P38852	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	340	False	0
19254	P40317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	901	False	0
19255	P93045	Arabidopsis thaliana	Viridiplantae	240	False	0
19256	Q07684	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458	False	0
19257	Q08422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	150	False	0
19258	Q08553	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False	0
19259	Q08932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	381	False	0
19260	Q0DRX6	Oryza sativa subsp. japonica	Viridiplantae	902	False	0
19261	Q33DK1	Oryza sativa subsp. japonica	Viridiplantae	203	False	0
19262	Q55FB8	Dictyostelium discoideum	other	1272	False	0
19264	Q8IP99	Drosophila melanogaster	Metazoa	308	False	0
19267	Q91YJ3	Mus musculus	Metazoa	226	False	0
19268	Q9DAD6	Mus musculus	Metazoa	137	False	0
19269	Q9FFJ8	Arabidopsis thaliana	Viridiplantae	449	False	0
19270	Q9LMT7	Arabidopsis thaliana	Viridiplantae	478	False	0
19271	Q9LTT3	Arabidopsis thaliana	Viridiplantae	319	False	0
19273	Q9VRV7	Drosophila melanogaster	Metazoa	121	False	0
19274	Q9VW27	Drosophila melanogaster	Metazoa	717	False	0
19276	Q9XVD5	Caenorhabditis elegans	Metazoa	303	False	0
19277	Q9XVS8	Caenorhabditis elegans	Metazoa	405	False	0
19278	Q9JHH9	Mus musculus	Metazoa	205	False	0
19279	Q94A68	Arabidopsis thaliana	Viridiplantae	377	False	0
19282	P18496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	0
19284	Q9SX77	Arabidopsis thaliana	Viridiplantae	257	False	0
19285	Q9WTQ8	Mus musculus	Metazoa	209	True	0
19287	P16547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	True	0
19288	Q00873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	False	0
19289	Q03079	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	207	False	0
19290	Q9CPQ8	Mus musculus	Metazoa	103	False	0
19291	Q9CQQ7	Mus musculus	Metazoa	256	False	0
19292	Q9SRP6	Arabidopsis thaliana	Viridiplantae	194	False	0
19294	Q9D2V8	Mus musculus	Metazoa	456	True	0
19299	P56382	Mus musculus	Metazoa	52	False	0
19300	Q05648	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False	0
19304	Q03798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	255	True	0
19305	Q04083	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	370	True	0
19306	Q12374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False	0
19307	B2RZD2	Rattus norvegicus	Metazoa	229	True	0
19308	C0HLN0	Rattus norvegicus	Metazoa	54	True	0
19309	O88441	Mus musculus	Metazoa	263	False	0
19310	Q03673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False	0
19311	Q04613	Arabidopsis thaliana	Viridiplantae	192	True	0
19315	P53142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	True	0
19316	Q06011	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	112	True	0
19319	K4PW38	Oryza sativa subsp. japonica	Viridiplantae	458	False	0
19321	P34234	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	306	False	0
19322	P38804	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False	0
19323	P38828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False	0
19324	P40002	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	666	False	0
19326	P53072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False	0
19327	Q12354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	227	False	0
19328	Q3E764	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	64	False	0
19329	Q497V6	Mus musculus	Metazoa	772	False	0
19330	Q63430	Rattus norvegicus	Metazoa	154	False	0
19332	Q9D011	Mus musculus	Metazoa	178	False	0
19334	Q08926	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False	0
19335	P25649	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False	0
19336	P38197	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	257	False	0
19337	P38281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	False	0
19338	P47175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	358	False	0
